Provinsi,Tanggal,Curah_Hujan_mm
Kalimantan Timur,2024-09-26,19.17191345500843
Lampung,2024-09-26,14.637932240173852
Nusa Tenggara Barat,2024-09-26,2.170155806622696
Nusa Tenggara Timur,2024-09-26,2.5401680857870628
Sulawesi Tengah,2024-09-26,10.128974034631192
Sulawesi Tenggara,2024-09-26,0.0436806845454534
Sumatera Barat,2024-09-26,2.117247423544255
Sumatera Utara,2024-09-26,0.4362006184576881
Maluku,2024-09-27,6.611780489103823
Maluku Utara,2024-09-27,6.77104968286576
Kepulauan Bangka Belitung,2024-09-27,6.829643302638718
Banten,2024-09-27,7.074747905505893
Gorontalo,2024-09-27,1.5855466997901313
Papua Barat,2024-09-27,9.17954350681446
Jawa Barat,2024-09-27,4.477328467140665
Papua,2024-09-27,8.0846885551273
Sulawesi Utara,2024-09-27,1.119207043656856
Sumatera Selatan,2024-09-27,3.896978342604013
Kepulauan Riau,2024-09-27,2.7853852146635645
Riau,2024-09-27,2.5098230134549504
Sulawesi Barat,2024-09-27,18.244153100545063
Sulawesi Selatan,2024-09-27,15.297229704756406
Aceh,2024-09-27,13.47570560312729
Bali,2024-09-27,0.3923546335665736
DI Yogyakarta,2024-09-27,0.0
DKI Jakarta,2024-09-27,0.0
Jambi,2024-09-27,5.192377612414702
Jawa Tengah,2024-09-27,2.237367635594142
Jawa Timur,2024-09-27,2.5280340094642786
Kalimantan Barat,2024-09-27,22.32103178848832
Kalimantan Selatan,2024-09-27,9.444507650741734
Kalimantan Tengah,2024-09-27,18.31853681132003
Kalimantan Timur,2024-09-27,10.343894440841844
Lampung,2024-09-27,2.2427523948151475
Nusa Tenggara Barat,2024-09-27,0.3026621114584559
Nusa Tenggara Timur,2024-09-27,0.5134427656130797
Sulawesi Tengah,2024-09-27,2.0146715921239404
Sulawesi Tenggara,2024-09-27,1.8155535241319016
Sumatera Barat,2024-09-27,13.322029414783875
Sumatera Utara,2024-09-27,8.905758457347385
Maluku,2024-09-28,13.379220069260525
Maluku Utara,2024-09-28,6.015056539571579
Kepulauan Bangka Belitung,2024-09-28,5.240600372595466
Banten,2024-09-28,17.272352286245248
Gorontalo,2024-09-28,3.432978310024967
Papua Barat,2024-09-28,10.098898139040818
Jawa Barat,2024-09-28,5.066799634660367
Papua,2024-09-28,10.249726493689044
Sulawesi Utara,2024-09-28,2.602054241114822
Sumatera Selatan,2024-09-28,5.354918675197045
Kepulauan Riau,2024-09-28,10.904977978818836
Riau,2024-09-28,10.833408574465375
Sulawesi Barat,2024-09-28,5.608963795383842
Sulawesi Selatan,2024-09-28,4.138572863756191
Aceh,2024-09-28,11.725953824247767
Bali,2024-09-28,0.0
DI Yogyakarta,2024-09-28,0.0
DKI Jakarta,2024-09-28,8.614557412241279
Jambi,2024-09-28,8.307306474776611
Jawa Tengah,2024-09-28,0.2921710361061984
Jawa Timur,2024-09-28,0.0423235345250998
Kalimantan Barat,2024-09-28,13.936081187254024
Kalimantan Selatan,2024-09-28,4.53401808346722
Kalimantan Tengah,2024-09-28,5.277734258642591
Kalimantan Timur,2024-09-28,0.7868844159265709
Lampung,2024-09-28,5.859126586573487
Nusa Tenggara Barat,2024-09-28,0.0
Nusa Tenggara Timur,2024-09-28,2.725637897247427
Sulawesi Tengah,2024-09-28,6.202548764564981
Sulawesi Tenggara,2024-09-28,16.207210509222932
Sumatera Barat,2024-09-28,19.062660098346665
Sumatera Utara,2024-09-28,13.97923340602342
Maluku,2024-09-29,0.9513069817764048
Maluku Utara,2024-09-29,0.8590601979412185
Kepulauan Bangka Belitung,2024-09-29,24.25657764001131
Banten,2024-09-29,14.092923715058877
Gorontalo,2024-09-29,0.0830669542028709
Papua Barat,2024-09-29,5.742279958041562
Jawa Barat,2024-09-29,13.944406842480564
Papua,2024-09-29,11.82079781023698
Sulawesi Utara,2024-09-29,1.6920047294485816
Sumatera Selatan,2024-09-29,16.233027353259928
Kepulauan Riau,2024-09-29,3.6088030587874864
Riau,2024-09-29,6.841101236357461
Sulawesi Barat,2024-09-29,11.916444705165368
Sulawesi Selatan,2024-09-29,6.04919259253656
Aceh,2024-09-29,8.633275557809018
Bali,2024-09-29,1.4534220844956882
DI Yogyakarta,2024-09-29,0.0
DKI Jakarta,2024-09-29,10.563894518024378
Jambi,2024-09-29,11.181024569102409
Jawa Tengah,2024-09-29,1.6587258663000526
Jawa Timur,2024-09-29,0.1219496375628363
Kalimantan Barat,2024-09-29,18.83390942771992
Kalimantan Selatan,2024-09-29,19.587393656516458
Kalimantan Tengah,2024-09-29,8.53312909424342
Kalimantan Timur,2024-09-29,4.518799242250273
Lampung,2024-09-29,16.404136802292847
Nusa Tenggara Barat,2024-09-29,0.2067861605430107
Nusa Tenggara Timur,2024-09-29,3.133367374671273
Sulawesi Tengah,2024-09-29,5.917491739014164
Sulawesi Tenggara,2024-09-29,5.637320232262265
Sumatera Barat,2024-09-29,15.31506566571516
Sumatera Utara,2024-09-29,9.882000895066314
Maluku,2024-09-30,31.35829327953533
Maluku Utara,2024-09-30,9.159334243955543
Kepulauan Bangka Belitung,2024-09-30,9.467818538752386
Banten,2024-09-30,4.701391387378042
Gorontalo,2024-09-30,8.733957064857366
Papua Barat,2024-09-30,13.015401492304886
Jawa Barat,2024-09-30,2.5283337298545248
Papua,2024-09-30,9.46544307493078
Sulawesi Utara,2024-09-30,10.212870631136932
Sumatera Selatan,2024-09-30,7.334316247596528
Kepulauan Riau,2024-09-30,1.7858073288619942
Riau,2024-09-30,6.947656655774898
Sulawesi Barat,2024-09-30,2.7025369245213158
Sulawesi Selatan,2024-09-30,1.1424272252157983
Aceh,2024-09-30,7.7957379272848675
Bali,2024-09-30,6.483591130182818
DI Yogyakarta,2024-09-30,0.1089919137187468
DKI Jakarta,2024-09-30,0.0
Jambi,2024-09-30,4.851670192268707
Jawa Tengah,2024-09-30,2.74214624166215
Jawa Timur,2024-09-30,0.734203073141597
Kalimantan Barat,2024-09-30,13.158173971621046
Kalimantan Selatan,2024-09-30,5.720975336473279
Kalimantan Tengah,2024-09-30,12.18936392746244
Kalimantan Timur,2024-09-30,7.5136506811188735
Lampung,2024-09-30,7.147194731963563
Nusa Tenggara Barat,2024-09-30,0.92546658029255
Nusa Tenggara Timur,2024-09-30,0.0569756567091987
Sulawesi Tengah,2024-09-30,1.1196660691410256
Sulawesi Tenggara,2024-09-30,0.8731590611553658
Sumatera Barat,2024-09-30,10.949185276378309
Sumatera Utara,2024-09-30,8.810927911961993
Maluku,2024-10-01,10.80842255093167
Maluku Utara,2024-10-01,18.9237179549732
Kepulauan Bangka Belitung,2024-10-01,6.719607955049186
Banten,2024-10-01,2.569978684497876
Gorontalo,2024-10-01,10.786258414809684
Papua Barat,2024-10-01,14.065889128254671
Jawa Barat,2024-10-01,6.343340985164164
Papua,2024-10-01,8.111885750841642
Sulawesi Utara,2024-10-01,13.32804488063599
Sumatera Selatan,2024-10-01,5.968039642346915
Kepulauan Riau,2024-10-01,3.746569576020451
Riau,2024-10-01,8.251722751756933
Sulawesi Barat,2024-10-01,1.0578391421658042
Sulawesi Selatan,2024-10-01,1.284514584769188
Aceh,2024-10-01,7.289990364614279
Bali,2024-10-01,8.071047706033566
DI Yogyakarta,2024-10-01,6.110935564519121
DKI Jakarta,2024-10-01,0.3297719198146907
Jambi,2024-10-01,8.140583270467015
Jawa Tengah,2024-10-01,12.933395377272165
Jawa Timur,2024-10-01,3.690510291428119
Kalimantan Barat,2024-10-01,17.105359701139783
Kalimantan Selatan,2024-10-01,3.849701049922208
Kalimantan Tengah,2024-10-01,14.64760753796998
Kalimantan Timur,2024-10-01,6.045285868283915
Lampung,2024-10-01,0.7312370865218483
Nusa Tenggara Barat,2024-10-01,4.530565364215646
Nusa Tenggara Timur,2024-10-01,0.549361305514756
Sulawesi Tengah,2024-10-01,4.371583485310051
Sulawesi Tenggara,2024-10-01,7.198174876286791
Sumatera Barat,2024-10-01,7.958017954148647
Sumatera Utara,2024-10-01,6.09767194730866
Maluku,2024-10-02,13.748154159006967
Maluku Utara,2024-10-02,10.97878221634186
Kepulauan Bangka Belitung,2024-10-02,6.236087578815042
Banten,2024-10-02,10.586189150316176
Gorontalo,2024-10-02,6.425584473569945
Papua Barat,2024-10-02,30.545875989820097
Jawa Barat,2024-10-02,8.261560101559544
Papua,2024-10-02,7.818038826355547
Sulawesi Utara,2024-10-02,8.968326472513777
Sumatera Selatan,2024-10-02,3.692220330129097
Kepulauan Riau,2024-10-02,2.7710645531178333
Riau,2024-10-02,9.154725907973315
Sulawesi Barat,2024-10-02,12.536687229134984
Sulawesi Selatan,2024-10-02,7.604848048398826
Aceh,2024-10-02,13.617758286139113
Bali,2024-10-02,0.9391433514722702
DI Yogyakarta,2024-10-02,2.935999497891972
DKI Jakarta,2024-10-02,1.3202315902311372
Jambi,2024-10-02,5.0529304313213785
Jawa Tengah,2024-10-02,6.262924856608593
Jawa Timur,2024-10-02,0.7858952569405132
Kalimantan Barat,2024-10-02,12.552332328367577
Kalimantan Selatan,2024-10-02,6.904299420371442
Kalimantan Tengah,2024-10-02,19.654633666578206
Kalimantan Timur,2024-10-02,11.224431652676826
Lampung,2024-10-02,3.2507381762157146
Nusa Tenggara Barat,2024-10-02,0.8260567334782588
Nusa Tenggara Timur,2024-10-02,0.7696907690119064
Sulawesi Tengah,2024-10-02,9.099041285912069
Sulawesi Tenggara,2024-10-02,8.61982310964993
Sumatera Barat,2024-10-02,6.5042250430164925
Sumatera Utara,2024-10-02,7.271568367056687
Maluku,2024-10-03,10.93794018271348
Maluku Utara,2024-10-03,9.95836638959548
Kepulauan Bangka Belitung,2024-10-03,7.50814481813058
Banten,2024-10-03,10.451428419777328
Gorontalo,2024-10-03,9.77735595201048
Papua Barat,2024-10-03,9.837674641382009
Jawa Barat,2024-10-03,7.729623198339193
Papua,2024-10-03,6.7393042663542255
Sulawesi Utara,2024-10-03,14.410614615080014
Sumatera Selatan,2024-10-03,11.7516547931794
Kepulauan Riau,2024-10-03,5.28814153968782
Riau,2024-10-03,7.567750684314354
Sulawesi Barat,2024-10-03,0.9512088520463527
Sulawesi Selatan,2024-10-03,1.7501751465005866
Aceh,2024-10-03,9.539310501261658
Bali,2024-10-03,2.503941441634616
DI Yogyakarta,2024-10-03,4.897923889542896
DKI Jakarta,2024-10-03,1.37252817301453
Jambi,2024-10-03,9.45000804893749
Jawa Tengah,2024-10-03,8.2166175665855
Jawa Timur,2024-10-03,1.8126657536571225
Kalimantan Barat,2024-10-03,13.328586779822302
Kalimantan Selatan,2024-10-03,15.233101325488915
Kalimantan Tengah,2024-10-03,8.908190084258447
Kalimantan Timur,2024-10-03,6.970331693771686
Lampung,2024-10-03,3.2326938803368046
Nusa Tenggara Barat,2024-10-03,0.91967154476165
Nusa Tenggara Timur,2024-10-03,1.7604080301559075
Sulawesi Tengah,2024-10-03,4.227052051876522
Sulawesi Tenggara,2024-10-03,2.399977652710392
Sumatera Barat,2024-10-03,7.7548413005773185
Sumatera Utara,2024-10-03,18.223024297197565
Maluku,2024-10-04,4.937551141397962
Maluku Utara,2024-10-04,14.236040629349228
Kepulauan Bangka Belitung,2024-10-04,7.196918910991514
Banten,2024-10-04,15.171366130616626
Gorontalo,2024-10-04,4.0765804483471895
Papua Barat,2024-10-04,12.680282972362878
Jawa Barat,2024-10-04,7.953047917004285
Papua,2024-10-04,7.620265505374461
Sulawesi Utara,2024-10-04,7.354982338434362
Sumatera Selatan,2024-10-04,14.99313234732898
Kepulauan Riau,2024-10-04,18.386115088629545
Riau,2024-10-04,16.053308567045573
Sulawesi Barat,2024-10-04,0.9498691557487098
Sulawesi Selatan,2024-10-04,1.7260290669501777
Aceh,2024-10-04,6.482990650696103
Bali,2024-10-04,2.301444090464537
DI Yogyakarta,2024-10-04,3.4423565795819773
DKI Jakarta,2024-10-04,1.8553717204187
Jambi,2024-10-04,13.64102369503793
Jawa Tengah,2024-10-04,8.926718689056393
Jawa Timur,2024-10-04,1.8705616816283008
Kalimantan Barat,2024-10-04,26.556459704962624
Kalimantan Selatan,2024-10-04,2.346107406445679
Kalimantan Tengah,2024-10-04,12.199829710270604
Kalimantan Timur,2024-10-04,5.764881428326206
Lampung,2024-10-04,7.805729099825698
Nusa Tenggara Barat,2024-10-04,0.9898065446178383
Nusa Tenggara Timur,2024-10-04,0.8744527895007935
Sulawesi Tengah,2024-10-04,3.245391376714878
Sulawesi Tenggara,2024-10-04,2.797869265800972
Sumatera Barat,2024-10-04,22.96572529864648
Sumatera Utara,2024-10-04,17.14189699835659
Maluku,2024-10-05,5.058014245729246
Maluku Utara,2024-10-05,11.341512402423298
Kepulauan Bangka Belitung,2024-10-05,4.315202941019822
Banten,2024-10-05,11.289723145704116
Gorontalo,2024-10-05,9.075295133630991
Papua Barat,2024-10-05,20.999832287617345
Jawa Barat,2024-10-05,5.092267657354163
Papua,2024-10-05,7.610477969517162
Sulawesi Utara,2024-10-05,11.99547438671827
Sumatera Selatan,2024-10-05,15.82174509553162
Kepulauan Riau,2024-10-05,12.370294239408418
Riau,2024-10-05,21.599243352562315
Sulawesi Barat,2024-10-05,2.551989185890471
Sulawesi Selatan,2024-10-05,0.9478579304507484
Aceh,2024-10-05,15.017125442943446
Bali,2024-10-05,9.276233933462867
DI Yogyakarta,2024-10-05,3.422577983009764
DKI Jakarta,2024-10-05,1.5583459063159453
Jambi,2024-10-05,25.40314858851168
Jawa Tengah,2024-10-05,4.957273902358582
Jawa Timur,2024-10-05,4.314265272884594
Kalimantan Barat,2024-10-05,10.458873692164088
Kalimantan Selatan,2024-10-05,4.218757180041568
Kalimantan Tengah,2024-10-05,5.97090423790166
Kalimantan Timur,2024-10-05,9.452195390000153
Lampung,2024-10-05,5.831106229588039
Nusa Tenggara Barat,2024-10-05,1.787505902450044
Nusa Tenggara Timur,2024-10-05,1.643934703262527
Sulawesi Tengah,2024-10-05,3.387814950978416
Sulawesi Tenggara,2024-10-05,0.1494663621931353
Sumatera Barat,2024-10-05,27.82584542336093
Sumatera Utara,2024-10-05,12.807070147935082
Maluku,2024-10-06,8.219794261784969
Maluku Utara,2024-10-06,14.793467606335351
Kepulauan Bangka Belitung,2024-10-06,5.72521962807145
Banten,2024-10-06,7.809158550132888
Gorontalo,2024-10-06,7.615144996893821
Papua Barat,2024-10-06,20.29168736589281
Jawa Barat,2024-10-06,3.647101467643188
Papua,2024-10-06,14.123777478345623
Sulawesi Utara,2024-10-06,8.912553198888617
Sumatera Selatan,2024-10-06,11.393201846944622
Kepulauan Riau,2024-10-06,13.45074475630227
Riau,2024-10-06,10.308354333672089
Sulawesi Barat,2024-10-06,0.0
Sulawesi Selatan,2024-10-06,0.0
Aceh,2024-10-06,13.289227529595715
Bali,2024-10-06,0.0
DI Yogyakarta,2024-10-06,0.1141276311406988
DKI Jakarta,2024-10-06,3.378528819741845
Jambi,2024-10-06,7.252454746199325
Jawa Tengah,2024-10-06,1.3301544243808805
Jawa Timur,2024-10-06,0.2255733651426385
Kalimantan Barat,2024-10-06,19.79764417542568
Kalimantan Selatan,2024-10-06,0.60288337066842
Kalimantan Tengah,2024-10-06,12.507064912146436
Kalimantan Timur,2024-10-06,12.45840993139651
Lampung,2024-10-06,5.467353033548417
Nusa Tenggara Barat,2024-10-06,0.0042039595603624
Nusa Tenggara Timur,2024-10-06,0.0
Sulawesi Tengah,2024-10-06,1.5982627596825467
Sulawesi Tenggara,2024-10-06,0.0212876152552528
Sumatera Barat,2024-10-06,10.148710570409127
Sumatera Utara,2024-10-06,12.25721120530098
Maluku,2024-10-07,6.576191218275823
Maluku Utara,2024-10-07,15.143017275827017
Kepulauan Bangka Belitung,2024-10-07,9.217980152266168
Banten,2024-10-07,0.4952416963902203
Gorontalo,2024-10-07,9.6101935846689
Papua Barat,2024-10-07,18.212701820281737
Jawa Barat,2024-10-07,0.0
Papua,2024-10-07,13.98583309722096
Sulawesi Utara,2024-10-07,24.280944874975408
Sumatera Selatan,2024-10-07,3.041013924623161
Kepulauan Riau,2024-10-07,17.059210533059048
Riau,2024-10-07,5.950571187966199
Sulawesi Barat,2024-10-07,2.749103504836006
Sulawesi Selatan,2024-10-07,0.4336787017902617
Aceh,2024-10-07,13.193364367026298
Bali,2024-10-07,0.0853985367709876
DI Yogyakarta,2024-10-07,0.0
DKI Jakarta,2024-10-07,0.0
Jambi,2024-10-07,1.6667514715302438
Jawa Tengah,2024-10-07,0.2113681139749637
Jawa Timur,2024-10-07,0.0
Kalimantan Barat,2024-10-07,21.62086501991181
Kalimantan Selatan,2024-10-07,1.2149030535243324
Kalimantan Tengah,2024-10-07,25.7768614983198
Kalimantan Timur,2024-10-07,21.57959939588886
Lampung,2024-10-07,2.455176567911689
Nusa Tenggara Barat,2024-10-07,0.0322682196940486
Nusa Tenggara Timur,2024-10-07,0.0333024324402239
Sulawesi Tengah,2024-10-07,4.800816894881708
Sulawesi Tenggara,2024-10-07,1.1958730765423904
Sumatera Barat,2024-10-07,3.4328462329625817
Sumatera Utara,2024-10-07,15.48374726980872
Maluku,2024-10-08,7.688638966941448
Maluku Utara,2024-10-08,18.21574630478152
Kepulauan Bangka Belitung,2024-10-08,7.676005107296336
Banten,2024-10-08,1.2064909853047157
Gorontalo,2024-10-08,2.7596866035735688
Papua Barat,2024-10-08,6.31915764219441
Jawa Barat,2024-10-08,0.7613994219621762
Papua,2024-10-08,4.395013517456492
Sulawesi Utara,2024-10-08,0.9749731963948576
Sumatera Selatan,2024-10-08,2.4574812973976945
Kepulauan Riau,2024-10-08,10.96071019299741
Riau,2024-10-08,4.047837692970583
Sulawesi Barat,2024-10-08,16.384778505277637
Sulawesi Selatan,2024-10-08,6.681613167745435
Aceh,2024-10-08,17.245664167433123
Bali,2024-10-08,0.0
DI Yogyakarta,2024-10-08,0.0122477361934119
DKI Jakarta,2024-10-08,0.0
Jambi,2024-10-08,1.588426609264528
Jawa Tengah,2024-10-08,2.956881988049496
Jawa Timur,2024-10-08,0.1073659926794199
Kalimantan Barat,2024-10-08,5.5562291899123375
Kalimantan Selatan,2024-10-08,1.696809011223248
Kalimantan Tengah,2024-10-08,4.485281732452839
Kalimantan Timur,2024-10-08,9.456625888857833
Lampung,2024-10-08,2.0375575691571672
Nusa Tenggara Barat,2024-10-08,0.0
Nusa Tenggara Timur,2024-10-08,0.0
Sulawesi Tengah,2024-10-08,4.984817045201926
Sulawesi Tenggara,2024-10-08,17.909641097094656
Sumatera Barat,2024-10-08,2.4079035641974023
Sumatera Utara,2024-10-08,15.904948550953709
Maluku,2024-10-09,2.544520159762361
Maluku Utara,2024-10-09,1.0227164987946955
Kepulauan Bangka Belitung,2024-10-09,2.9826737988603287
Banten,2024-10-09,6.394596694282484
Gorontalo,2024-10-09,20.09321660151646
Papua Barat,2024-10-09,7.098284984822337
Jawa Barat,2024-10-09,0.1667964884048586
Papua,2024-10-09,12.641722470830498
Sulawesi Utara,2024-10-09,10.509736567355429
Sumatera Selatan,2024-10-09,5.459991104139319
Kepulauan Riau,2024-10-09,8.799528911060822
Riau,2024-10-09,8.158679581590688
Sulawesi Barat,2024-10-09,8.377616527275002
Sulawesi Selatan,2024-10-09,5.486684643919599
Aceh,2024-10-09,12.43121519387068
Bali,2024-10-09,0.0
DI Yogyakarta,2024-10-09,0.0
DKI Jakarta,2024-10-09,0.0
Jambi,2024-10-09,7.135786890725141
Jawa Tengah,2024-10-09,0.3535590913761944
Jawa Timur,2024-10-09,0.00033054654221954767
Kalimantan Barat,2024-10-09,10.744150749070991
Kalimantan Selatan,2024-10-09,3.002362404339499
Kalimantan Tengah,2024-10-09,10.731447169745596
Kalimantan Timur,2024-10-09,4.092003023031155
Lampung,2024-10-09,0.582805056786108
Nusa Tenggara Barat,2024-10-09,0.0
Nusa Tenggara Timur,2024-10-09,0.0
Sulawesi Tengah,2024-10-09,5.585881287031803
Sulawesi Tenggara,2024-10-09,2.2260343161825173
Sumatera Barat,2024-10-09,6.4712072519372095
Sumatera Utara,2024-10-09,18.87986717059149
Maluku,2024-10-10,3.36767847397209
Maluku Utara,2024-10-10,1.5454054553285692
Kepulauan Bangka Belitung,2024-10-10,0.7767102962290675
Banten,2024-10-10,7.635413557548156
Gorontalo,2024-10-10,3.652585480542447
Papua Barat,2024-10-10,10.23755360295992
Jawa Barat,2024-10-10,4.091136031296412
Papua,2024-10-10,8.122371487513993
Sulawesi Utara,2024-10-10,1.4810808769623995
Sumatera Selatan,2024-10-10,2.115061683206229
Kepulauan Riau,2024-10-10,1.367751234126389
Riau,2024-10-10,12.338257319736554
Sulawesi Barat,2024-10-10,5.655016950057675
Sulawesi Selatan,2024-10-10,5.809113143379526
Aceh,2024-10-10,12.127039891953606
Bali,2024-10-10,0.0
DI Yogyakarta,2024-10-10,0.0
DKI Jakarta,2024-10-10,0.0751082830898722
Jambi,2024-10-10,1.8834262215688573
Jawa Tengah,2024-10-10,1.0835284240452416
Jawa Timur,2024-10-10,0.0060306558465424
Kalimantan Barat,2024-10-10,22.636780634580447
Kalimantan Selatan,2024-10-10,15.085862801456692
Kalimantan Tengah,2024-10-10,21.36948108912965
Kalimantan Timur,2024-10-10,7.065433673683086
Lampung,2024-10-10,1.3281727467096895
Nusa Tenggara Barat,2024-10-10,0.0
Nusa Tenggara Timur,2024-10-10,0.0003372075452529863
Sulawesi Tengah,2024-10-10,7.414781846441143
Sulawesi Tenggara,2024-10-10,5.48081273653146
Sumatera Barat,2024-10-10,14.363749383242858
Sumatera Utara,2024-10-10,19.493015058354384
Maluku,2024-10-11,2.943901873136517
Maluku Utara,2024-10-11,12.60933822640498
Kepulauan Bangka Belitung,2024-10-11,9.80606298501828
Banten,2024-10-11,4.801973283078586
Gorontalo,2024-10-11,1.6118857997115554
Papua Barat,2024-10-11,7.509663761649045
Jawa Barat,2024-10-11,0.4274802030371861
Papua,2024-10-11,19.97669605621922
Sulawesi Utara,2024-10-11,20.83814245833868
Sumatera Selatan,2024-10-11,16.45704758316674
Kepulauan Riau,2024-10-11,7.789819351937338
Riau,2024-10-11,21.572103431402297
Sulawesi Barat,2024-10-11,3.2397642817476284
Sulawesi Selatan,2024-10-11,3.2074636754076336
Aceh,2024-10-11,16.206708249675387
Bali,2024-10-11,1.0328002742193183
DI Yogyakarta,2024-10-11,0.0
DKI Jakarta,2024-10-11,0.0
Jambi,2024-10-11,17.451482784929215
Jawa Tengah,2024-10-11,0.0097229802323958
Jawa Timur,2024-10-11,0.5548030461644524
Kalimantan Barat,2024-10-11,18.485025322065333
Kalimantan Selatan,2024-10-11,4.072288641580836
Kalimantan Tengah,2024-10-11,4.659283719039087
Kalimantan Timur,2024-10-11,2.243086439379999
Lampung,2024-10-11,7.334881519085197
Nusa Tenggara Barat,2024-10-11,0.0103244007346617
Nusa Tenggara Timur,2024-10-11,0.0104706345056351
Sulawesi Tengah,2024-10-11,0.7544872880424407
Sulawesi Tenggara,2024-10-11,1.9641513399008208
Sumatera Barat,2024-10-11,25.977397964275617
Sumatera Utara,2024-10-11,21.945773081517014
Maluku,2024-10-12,4.922702567352513
Maluku Utara,2024-10-12,2.857069154616936
Kepulauan Bangka Belitung,2024-10-12,16.36896064295207
Banten,2024-10-12,6.159468072811879
Gorontalo,2024-10-12,7.310301577148499
